transaction_id,timestamp,room,severity,anomaly_score,violated_count,applicable_count,top_violated_rule
110707,2018-07-29 18:25:50,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110726,2018-07-29 18:26:10,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110739,2018-07-29 18:26:20,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110758,2018-07-29 18:26:40,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110771,2018-07-29 18:26:50,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110790,2018-07-29 18:27:10,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110803,2018-07-29 18:27:20,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110822,2018-07-29 18:27:40,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
110835,2018-07-29 18:27:50,A22,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
111745,2018-07-29 18:42:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111753,2018-07-29 18:42:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111754,2018-07-29 18:42:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111769,2018-07-29 18:42:30,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111777,2018-07-29 18:42:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111785,2018-07-29 18:42:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111786,2018-07-29 18:42:50,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111801,2018-07-29 18:43:00,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111809,2018-07-29 18:43:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111817,2018-07-29 18:43:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111818,2018-07-29 18:43:20,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111833,2018-07-29 18:43:30,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111841,2018-07-29 18:43:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111849,2018-07-29 18:43:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111850,2018-07-29 18:43:50,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111865,2018-07-29 18:44:00,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111873,2018-07-29 18:44:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111881,2018-07-29 18:44:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111882,2018-07-29 18:44:20,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111897,2018-07-29 18:44:30,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111905,2018-07-29 18:44:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111913,2018-07-29 18:44:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111914,2018-07-29 18:44:50,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111929,2018-07-29 18:45:00,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111937,2018-07-29 18:45:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111945,2018-07-29 18:45:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
111946,2018-07-29 18:45:20,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111961,2018-07-29 18:45:30,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111969,2018-07-29 18:45:40,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111977,2018-07-29 18:45:50,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111978,2018-07-29 18:45:50,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
111993,2018-07-29 18:46:00,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
112001,2018-07-29 18:46:10,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
113489,2018-07-29 19:09:20,A21,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
113490,2018-07-29 19:09:20,A21,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
114008,2018-07-29 19:17:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114016,2018-07-29 19:17:30,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114024,2018-07-29 19:17:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114039,2018-07-29 19:17:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114040,2018-07-29 19:17:50,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114048,2018-07-29 19:18:00,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114056,2018-07-29 19:18:10,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114470,2018-07-29 19:24:40,A22,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114483,2018-07-29 19:24:50,A22,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114484,2018-07-29 19:24:50,A22,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114494,2018-07-29 19:25:00,A22,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
114502,2018-07-29 19:25:10,A22,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
114515,2018-07-29 19:25:20,A22,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
114516,2018-07-29 19:25:20,A22,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
114526,2018-07-29 19:25:30,A22,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
114534,2018-07-29 19:25:40,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114547,2018-07-29 19:25:50,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114548,2018-07-29 19:25:50,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114558,2018-07-29 19:26:00,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114566,2018-07-29 19:26:10,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114579,2018-07-29 19:26:20,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114580,2018-07-29 19:26:20,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114590,2018-07-29 19:26:30,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114598,2018-07-29 19:26:40,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114611,2018-07-29 19:26:50,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114612,2018-07-29 19:26:50,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114622,2018-07-29 19:27:00,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
114630,2018-07-29 19:27:10,A22,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115018,2018-07-29 19:33:20,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
115033,2018-07-29 19:33:30,A11,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
115041,2018-07-29 19:33:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115049,2018-07-29 19:33:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115050,2018-07-29 19:33:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115065,2018-07-29 19:34:00,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115073,2018-07-29 19:34:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115081,2018-07-29 19:34:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115082,2018-07-29 19:34:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115097,2018-07-29 19:34:30,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115105,2018-07-29 19:34:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115113,2018-07-29 19:34:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115114,2018-07-29 19:34:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115129,2018-07-29 19:35:00,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115137,2018-07-29 19:35:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115145,2018-07-29 19:35:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115146,2018-07-29 19:35:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115161,2018-07-29 19:35:30,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115169,2018-07-29 19:35:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115177,2018-07-29 19:35:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115178,2018-07-29 19:35:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
115193,2018-07-29 19:36:00,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117143,2018-07-29 20:06:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117144,2018-07-29 20:06:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117152,2018-07-29 20:06:30,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117160,2018-07-29 20:06:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117175,2018-07-29 20:06:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117176,2018-07-29 20:06:50,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117184,2018-07-29 20:07:00,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117192,2018-07-29 20:07:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117207,2018-07-29 20:07:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117208,2018-07-29 20:07:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117216,2018-07-29 20:07:30,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117224,2018-07-29 20:07:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117239,2018-07-29 20:07:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117240,2018-07-29 20:07:50,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117248,2018-07-29 20:08:00,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117256,2018-07-29 20:08:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117271,2018-07-29 20:08:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117272,2018-07-29 20:08:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117280,2018-07-29 20:08:30,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117288,2018-07-29 20:08:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117303,2018-07-29 20:08:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117304,2018-07-29 20:08:50,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117312,2018-07-29 20:09:00,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
117320,2018-07-29 20:09:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
117335,2018-07-29 20:09:20,A24,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
117352,2018-07-29 20:09:40,A24,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
117602,2018-07-29 20:13:40,A12,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
117611,2018-07-29 20:13:50,A12,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
117612,2018-07-29 20:13:50,A12,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
117626,2018-07-29 20:14:00,A12,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
118111,2018-07-29 20:21:30,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118119,2018-07-29 20:21:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118133,2018-07-29 20:21:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118134,2018-07-29 20:21:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118143,2018-07-29 20:22:00,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118151,2018-07-29 20:22:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118165,2018-07-29 20:22:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118166,2018-07-29 20:22:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118175,2018-07-29 20:22:30,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118183,2018-07-29 20:22:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118197,2018-07-29 20:22:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118198,2018-07-29 20:22:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118207,2018-07-29 20:23:00,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118215,2018-07-29 20:23:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118229,2018-07-29 20:23:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118230,2018-07-29 20:23:20,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118239,2018-07-29 20:23:30,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118247,2018-07-29 20:23:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118261,2018-07-29 20:23:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118262,2018-07-29 20:23:50,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118271,2018-07-29 20:24:00,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118279,2018-07-29 20:24:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118293,2018-07-29 20:24:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118294,2018-07-29 20:24:20,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118303,2018-07-29 20:24:30,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118311,2018-07-29 20:24:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118325,2018-07-29 20:24:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118326,2018-07-29 20:24:50,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118335,2018-07-29 20:25:00,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118343,2018-07-29 20:25:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118357,2018-07-29 20:25:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
118358,2018-07-29 20:25:20,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118367,2018-07-29 20:25:30,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
118374,2018-07-29 20:25:40,A22,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
118375,2018-07-29 20:25:40,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
